tanggal,PM2.5,PM10,SO2,NO2,CO,O3
19/02/2016,13,19,3,12,400,67
19/02/2016,5,15,4,11,400,65
19/02/2016,5,9,4,9,400,64
19/02/2016,9,9,4,7,400,64
20/02/2016,4,12,2,7,400,68
20/02/2016,8,9,2,8,400,63
20/02/2016,6,9,2,12,400,62
20/02/2016,11,11,3,11,500,56
20/02/2016,3,13,5,24,500,54
20/02/2016,8,17,9,23,600,50
20/02/2016,11,12,11,23,700,47
20/02/2016,7,17,10,25,600,50
20/02/2016,13,21,9,33,600,50
20/02/2016,10,31,7,31,600,54
20/02/2016,9,27,6.5,25.5,550,58
20/02/2016,8,23,6,20,500,62
20/02/2016,15,15,5,27,500,63
20/02/2016,7,16,7,26,500,64
20/02/2016,14,20,8,28,500,64
20/02/2016,17,34,7,29,500,65
20/02/2016,14,41,6,23,500,67
20/02/2016,20,39,8,26,600,63
20/02/2016,22,49,12,28,700,55
20/02/2016,31,63,23,51,1100,31
20/02/2016,43,69,32,87,1400,15
20/02/2016,28,45,11,17,900,49
20/02/2016,25,39,7,14,800,52
20/02/2016,27,37,7,21,900,42
21/02/2016,25,33,5,10,800,53
21/02/2016,24,40,5,10,1000,39
21/02/2016,33,42,27,11,700,24
21/02/2016,45,51,8,89,1300,2
21/02/2016,14,21,7,40,600,25
21/02/2016,16,23,8,14,500,34
21/02/2016,28,61,7,111,1800,4
21/02/2016,38,53,6,96,2000,2
21/02/2016,45,45,13,87,1700,8
21/02/2016,31,63,16,66,1100,16
21/02/2016,44,73,20,90,1500,19
21/02/2016,44,66,18,58,1000,37
21/02/2016,77,95,30,71,1300,37
21/02/2016,82,103,26,91,1300,34
21/02/2016,92,108,28,106,1500,32
21/02/2016,68,115,24,59,1000,60
21/02/2016,78,133,29,45,900,66
21/02/2016,78,138,27,44,800,62
21/02/2016,89,153,30,47,900,50
21/02/2016,101,158,31,53,1100,40
21/02/2016,101,164,30,55,1100,32
21/02/2016,107,171,29,59,1300,25
21/02/2016,112,177,25,63,1400,19
21/02/2016,109,160,24,81,1700,7
22/02/2016,102,130,22,82,1600,6
22/02/2016,104,120,19,71,1600,9
22/02/2016,111,127,13,89,1900,6
22/02/2016,126,154,14,117,2700,2
22/02/2016,111,140,11,117,2200,2
22/02/2016,105,135,7,66,1600,4
22/02/2016,109,137,7,57,1500,5
22/02/2016,113,142,6,66,1600,3
22/02/2016,124,152,11,89,1800,4
22/02/2016,119,154,35,102,1900,8
22/02/2016,107,148,41,74,1800,18
22/02/2016,36,53,19,68,800,43
22/02/2016,14,45,10,56,500,55
22/02/2016,13,54,5,56,400,60
22/02/2016,9,45,3,49,400,64
22/02/2016,8,39,3,48,300,64
22/02/2016,3,51,3,53,300,62
22/02/2016,10,42,4,48,400,63
22/02/2016,15,30,4,47,400,62
22/02/2016,21,49,8,36,500,63
22/02/2016,21,59,7,24,400,68
22/02/2016,28,40,9,25,400,65
22/02/2016,26,49,7,27,400,67
22/02/2016,23,37,7,30,600,61
23/02/2016,23,39,7,31,700,56
23/02/2016,23,37,6,27,700,35
23/02/2016,24,33,34,30,500,18
23/02/2016,20,20,9,35,500,33
23/02/2016,16,17,8,41,600,33
23/02/2016,13,21,8,26,400,37
23/02/2016,8,8,5,24,400,53
23/02/2016,11,21,5,33,500,47
23/02/2016,12,14,7,43,600,45
23/02/2016,9,28,6,37,400,63
23/02/2016,10,22,5,45,400,65
23/02/2016,16,16,5,48,400,66
23/02/2016,10,74.5,11,37,375,57
23/02/2016,4,133,3,13,350,70
23/02/2016,5,55,3,21,325,70
23/02/2016,8,42,3,27,300,70
23/02/2016,3,32,3,25,300,73
23/02/2016,9,28,4,32,400,70
23/02/2016,5,30,5,29,400,68
23/02/2016,13,31,7,30,500,65
23/02/2016,16,26,6,26,500,69
23/02/2016,10,24,6,23,500,70
23/02/2016,14,28,7,26,500,66
23/02/2016,19,29,9,35,700,50
24/02/2016,24,46,7,35,800,46
24/02/2016,17,29,7,34,700,46
24/02/2016,31,38,7,36,1200,40
24/02/2016,20,33,5,23,900,49
24/02/2016,27,35,7,36,1200,35
24/02/2016,19,23,6,28,900,44
24/02/2016,17,29,7,40,800,31
24/02/2016,19,33,7,45,900,23
24/02/2016,31,51,12,65,1300,8
24/02/2016,40,61,16,60,1400,16
24/02/2016,37,64,18,62,1400,23
24/02/2016,41,53,18,64,1200,30
24/02/2016,33,36,15,36.5,900,40
24/02/2016,30,40,13.83333333,9,800,56
24/02/2016,21,43,12.66666667,28,500,61
24/02/2016,22,70,11.5,34,600,61
24/02/2016,24,88,10.33333333,36,600,62
24/02/2016,19,85,9.166666667,32,500,64
24/02/2016,20,77,8,34,600,53
24/02/2016,25,83,13,53,800,31
24/02/2016,16,71,6,38,500,55
24/02/2016,10,67,6,26,700,55
24/02/2016,17,70,6,29,800,48
24/02/2016,17,55,10,35,700,36
25/02/2016,41,72,13,55,1600,16
25/02/2016,24,50,8,29,700,27
25/02/2016,18,43,27,28,500,15
25/02/2016,13,34,8,37,400,20
25/02/2016,16,35,6,42,400,19
25/02/2016,15,30,8,29,500,23
25/02/2016,12,28,8,29,600,32
25/02/2016,15,31,9,35,700,26
25/02/2016,20,54,16,53,1100,15
25/02/2016,38,83,35,72,1900,7
25/02/2016,47,80,36,67,1500,17
25/02/2016,27,50,16,50,800,36
25/02/2016,24,57,13,49,800,42
25/02/2016,37,61,15,58,900,41
25/02/2016,46,78,18,63,900,44
25/02/2016,38,70,15,63,800,53
25/02/2016,25,73,11,63,600,55
25/02/2016,23,68,6,54,500,56
25/02/2016,7,36,4,39,400,61
25/02/2016,13,32,5,33,600,56
25/02/2016,16,33,9,36,600,46
25/02/2016,18,35,11,36,700,39
25/02/2016,16,28,8,27,600,47
25/02/2016,18,30,9,35,600,39
26/02/2016,22,42,12,62,1000,18
26/02/2016,12,28,10,60,700,25
26/02/2016,18,32,12,65,900,18
26/02/2016,11,26,12,60,800,20
26/02/2016,13,24,8,44,700,28
26/02/2016,11,18,7,24,600,43
26/02/2016,12,17,5,26,600,38
26/02/2016,12,22,7,36,700,28
26/02/2016,16,32,9,44,800,22
26/02/2016,47,72,24,64,1500,18
26/02/2016,35,44,17,58,1000,30
26/02/2016,27,56,17,60,900,44
26/02/2016,35,61,16,56,900,51
26/02/2016,33,59,14,52,800,64
26/02/2016,41,72,14,53,800,72
26/02/2016,50,87,19,53,700,72
26/02/2016,44,86,17,50,700,71
26/02/2016,46,76,16,46,700,71
26/02/2016,50,89,16,49,800,62
26/02/2016,60,101,18,60,900,46
26/02/2016,76,119,25,64,1300,38
26/02/2016,39,89,16,45,700,57
26/02/2016,19,47,12,47,700,43
26/02/2016,12,29,10,41,500,51
27/02/2016,6,13,5,29,300,68
27/02/2016,7,10,3,22,300,55
27/02/2016,4,9,30,28,200,34
27/02/2016,6,6,7,30,300,42
27/02/2016,9,9,6,30,300,45
27/02/2016,12,12,9,32,400,40
27/02/2016,6,13,8,29,500,53
27/02/2016,13,19,7,40,600,40
27/02/2016,15,27,9,48,600,32
27/02/2016,16,36,12,51,700,38
27/02/2016,38,74,23,87,1400,21
27/02/2016,33,48,14,68,900,38
27/02/2016,23,30,8,53,500,52
27/02/2016,17,25.5,7.5,51.5,450,56.5
27/02/2016,11,21,7,50,400,61
27/02/2016,15,31,7,51,500,63
27/02/2016,22,37,8,68,500,57
27/02/2016,23,36,9,49,600,58
27/02/2016,22,44,12,62,700,45
27/02/2016,24,45,13,54,700,50
27/02/2016,9,25,10,46,500,62
27/02/2016,21,30,8,38,500,67
27/02/2016,26,40,10,47,700,49
27/02/2016,33,44,9,56,800,37
28/02/2016,33,39,9,43,700,43
28/02/2016,53,78,9,64,900,23
28/02/2016,55,86,6,76,1000,5
28/02/2016,56,71,3,75,1000,4
28/02/2016,56,61,3,66,900,7
28/02/2016,56,64,2,57,1000,9
28/02/2016,56,64,2,50,900,12
28/02/2016,57,70,2,62,1300,6
28/02/2016,64,89,7,74,1600,4
28/02/2016,65,92,23,73,1400,14
28/02/2016,24,24,12,58,700,45
28/02/2016,10,19,6,62,500,54
28/02/2016,18,24,4,47,400,62
28/02/2016,13,27,3,43,300,66
28/02/2016,6,49,2,37,300,70
28/02/2016,10,58,2,31,300,72
28/02/2016,13,76,2,44,300,69
28/02/2016,11,57,2,37,300,70
28/02/2016,10,30,2,30,300,71
28/02/2016,5,31,2,27,300,72
28/02/2016,13,20,2,20,300,73
28/02/2016,10,11,3,17,300,73
28/02/2016,13,16,4,18,400,69
28/02/2016,11,11,2,10,300,75
29/02/2016,10,10,2,9,400,74
29/02/2016,12,13,2,10,500,56
29/02/2016,13,16,25,23,300,32
29/02/2016,9,12,6,38,300,41
29/02/2016,11,13,5,49,300,36
29/02/2016,8,13,6,24,300,44
29/02/2016,14,17,5,24,400,51
29/02/2016,20,27,9,54,700,21
29/02/2016,19,36,11,52,800,26
29/02/2016,19,39,8,40,600,46
29/02/2016,19,38,9,45,500,47
29/02/2016,22,29,7,45,500,50
29/02/2016,23,30,8,50.33333333,500,47
29/02/2016,21,28,9,55.66666667,400,36
29/02/2016,27,36,11,61,700,45
29/02/2016,40,49,14,65,800,51
29/02/2016,48,60,16,55,700,64
29/02/2016,48,72,18,56,700,63
29/02/2016,65,94,28,53,900,56
29/02/2016,64,97,24,58,900,39
29/02/2016,58,97,22,66,1000,27
29/02/2016,74,112,27,78,1300,12
29/02/2016,83,128,24,79,1500,9
29/02/2016,81,147,21,78,1600,7
01/03/2016,89,130,18,73,1700,7
01/03/2016,71,96,16,50,1400,22
01/03/2016,70,103,18,64,1600,13
01/03/2016,87,125,19,83,2100,2
01/03/2016,72,90,11,70,1400,2
01/03/2016,59,83,11,56,1200,9
01/03/2016,61,81,10,53,1200,11
01/03/2016,62,87,9,58,1300,6
01/03/2016,82,115,19,66,1800,4
01/03/2016,89,136,27,73,1800,8
01/03/2016,88,125,30,79,1800,13
01/03/2016,104,152,32,97,1900,13
01/03/2016,100,132,29,91,1600,26
01/03/2016,106,131,32,82,1500,41
01/03/2016,100,130,33,88,1600,47
01/03/2016,110,134,32,109,1800,34
01/03/2016,100,117,26,107,1500,36
01/03/2016,99,118,28,109,1500,37
01/03/2016,108,137,28,107,1500,32
01/03/2016,116,151,29,113,1600,19
01/03/2016,139,176,29,117,2100,6
01/03/2016,128,150,26,111,2100,9
01/03/2016,125,136,23,108,2100,8
01/03/2016,120,130,21,105,2000,6
02/03/2016,127,131,18,88,2000,13
02/03/2016,130,135,17,71,1700,9
02/03/2016,135,141,42,52,1600,3
02/03/2016,121,130,16,66,1500,2
02/03/2016,122,125,12,79,1200,5
02/03/2016,121,124,14,78,1300,10
02/03/2016,121,127,13,76,1900,11
02/03/2016,123,130,8,86,2100,4
02/03/2016,135,161,20,99,2500,4
02/03/2016,158,196,40,117,2750,6
02/03/2016,168,218,40,117,2750,10
02/03/2016,174,222,37,117,2400,22
02/03/2016,178,226,36,117,2500,28
02/03/2016,174,212,34,117,2200,37
02/03/2016,69,69,16,74,1000,58
02/03/2016,84,104,19,93,1200,59
02/03/2016,79,97,16,115,1400,48
02/03/2016,94,118,20,106.5,1350,58
02/03/2016,109,139,24,98,1300,68
02/03/2016,133,175,29,117,1700,36
02/03/2016,157,205,35,117,2300,12
02/03/2016,145,175,29,117,2300,18
02/03/2016,131,144,21,83,1900,35
02/03/2016,124,137,19,71,1800,40
03/03/2016,186,220,31,117,2750,14
03/03/2016,181,209,27,117,2750,4
03/03/2016,168,181,23,112,2750,3
03/03/2016,148,150,16,110,2750,2
03/03/2016,130,139,15,89,2400,4
03/03/2016,132,140,12,85,2300,6
03/03/2016,136,152,13,74,2200,11
03/03/2016,144,168,13,94,2500,2
03/03/2016,194,258,27,117,2750,6
03/03/2016,223,276.5,42,117,2750,5
03/03/2016,193,264,42,117,2750,6
03/03/2016,223,276.5,42,117,2750,19
03/03/2016,223,276.5,42,117,2750,33
03/03/2016,223,276.5,42,105,2500,55
03/03/2016,223,276.5,42,106,2400,63
03/03/2016,223,276.5,42,117,2700,52
03/03/2016,223,276.5,42,117,2600,68
03/03/2016,223,276.5,42,117,2500,70
03/03/2016,223,276.5,35,117,2500,56
03/03/2016,223,276.5,19,117,2750,24
03/03/2016,223,276.5,23,117,2750,21
03/03/2016,223,276.5,23,99,2750,38
03/03/2016,223,276.5,17,99,2750,30
03/03/2016,223,276.5,21,117,2750,24
04/03/2016,223,276.5,17,114,2750,10
04/03/2016,223,276.5,17,66,2300,25
04/03/2016,223,276.5,42,36,1800,21
04/03/2016,223,276.5,10,86,2750,3
04/03/2016,223,276.5,7,76,1900,4
04/03/2016,223,276.5,7,65,2500,14
04/03/2016,223,276.5,8,80,2750,11
04/03/2016,223,276.5,11,93,2750,4
04/03/2016,223,276.5,10,92,2750,2
04/03/2016,223,276.5,21,102,2750,3
04/03/2016,223,276.5,38,117,2750,4
04/03/2016,223,276.5,42,117,2750,3
04/03/2016,223,276.5,42,117,2750,3
04/03/2016,223,276.5,42,117,2750,2
04/03/2016,223,276.5,42,117,2750,2
04/03/2016,223,276.5,42,117,2750,2
04/03/2016,223,276.5,42,117,2750,2
04/03/2016,223,276.5,41,117,2750,2
04/03/2016,223,276.5,29,117,2750,2
04/03/2016,223,276.5,30,117,2750,3
04/03/2016,176,179,30,117,2750,15
04/03/2016,192,192,22,117,2700,13
04/03/2016,46,155,18,65,700,53
04/03/2016,33,90,12,37,500,63
05/03/2016,66,276.5,8,38,600,52
05/03/2016,68,276.5,3,70,500,51
05/03/2016,57,276.5,2,61,400,57
05/03/2016,50,276.5,2,50,400,60
05/03/2016,40,276.5,2,53,300,58
05/03/2016,46,276.5,2,37,300,63
05/03/2016,48,276.5,2,42,300,60
05/03/2016,43,276.5,4,44,400,57
05/03/2016,35,276.5,4,54,500,51
05/03/2016,40,276.5,5,65,600,45
05/03/2016,40,276.5,3,59,500,55
05/03/2016,36,276.5,4,60,500,56
05/03/2016,45,276.5,4,64,500,58
05/03/2016,33,276.5,4,67,500,60
05/03/2016,38,273,3,67,500,60
05/03/2016,37,252,3,70,500,60
05/03/2016,34,228,2,61,400,64
05/03/2016,42,223,2,44,500,70
05/03/2016,36,212,2,43,500,67
05/03/2016,52,233,8,74,800,37
05/03/2016,47,213,7,53,900,47
05/03/2016,39,167,5,46,800,47
05/03/2016,38,170,8,67,800,32
05/03/2016,33,146,4,49,700,39
06/03/2016,26,123,3,51,700,36
06/03/2016,36,120,6,63,1000,18
06/03/2016,29,113,32,37,600,13
06/03/2016,22,99,7,29,600,25
06/03/2016,26,108,6,26,400,32
06/03/2016,32,127,8,57,800,22
06/03/2016,40,143,13,100,1500,2
06/03/2016,28,116,8,89,800,6
06/03/2016,32,120,11,79,900,13
06/03/2016,56,172,25,101,1700,9
06/03/2016,77,201,31,117,1800,8
06/03/2016,63,188,22,117,1400,8
06/03/2016,29,111,15,83,1000,32
06/03/2016,36,136,22,73,1100,43
06/03/2016,53,207,25,82,1200,48
06/03/2016,57,203,21,80,1100,49
06/03/2016,53,213,20,78,1100,50
06/03/2016,61,255,21,72,1000,56
06/03/2016,70,275,27,85,1200,42
06/03/2016,84,268,34,107,1600,23
06/03/2016,99,272,32,104,1800,20
06/03/2016,91,276.5,27,111,2000,14
06/03/2016,97,255,24,117,2100,3
06/03/2016,105,269,28,117,2400,4
07/03/2016,85,219,19,103,1800,9
07/03/2016,62,172,12,51,1200,35
07/03/2016,66,182,12,84,1500,14
07/03/2016,67,203,12,97,1700,7
07/03/2016,77,193,12,110,2600,2
07/03/2016,34,54,9,73,1200,32
07/03/2016,10,60,8,51,600,43
07/03/2016,15,64,10,62,700,30
07/03/2016,22,76,13,78,900,16
07/03/2016,19,67,9,77,700,34
07/03/2016,13,48,6,68.5,500,50
07/03/2016,14,50,4,60,500,55
07/03/2016,12,96,5,66,500,55
07/03/2016,12,99,2,58,400,62
07/03/2016,13,76,2,56,400,63
07/03/2016,11,94,2,49.5,400,63.25
07/03/2016,9,65.5,2,43,400,63.5
07/03/2016,7,37,2,36.5,400,63.75
07/03/2016,7,32,2,30,500,64
07/03/2016,6,28,3,30,500,63
07/03/2016,9,28,2,30,500,66
07/03/2016,12,50,2,32,400,66
07/03/2016,10,39,2,24,400,70
07/03/2016,7,38,2,20,400,69
08/03/2016,8,35,2,24,400,67
08/03/2016,10,40,2,21,400,53
08/03/2016,9,39,19,16,300,34
08/03/2016,8,39,2,18,200,41
08/03/2016,10,36,3,18,200,45
08/03/2016,12,36,2,23,200,49
08/03/2016,3,31,2,20,300,67
08/03/2016,8,24,2,26,400,61
08/03/2016,8,25,3,29,400,60
08/03/2016,4,19,3,28,400,62
08/03/2016,9,18,3,29,400,64
08/03/2016,5,19,3,34,400,64
08/03/2016,12,22,5,52,400,61
08/03/2016,13,28,5,59,400,60
08/03/2016,10,25,4,54,400,63
08/03/2016,11,27,3,27,400,66
08/03/2016,12,26,3,32,400,68
08/03/2016,10,26,2,34,400,67
08/03/2016,11,29,2,31,400,65
08/03/2016,7,22,2,28,400,65
08/03/2016,5,20,2,27,400,65
08/03/2016,7,19,2,25,400,66
08/03/2016,12,16,2,19,400,67
08/03/2016,10,15,2,18,400,66
09/03/2016,6,13,2,20,400,64
09/03/2016,8,13,2,23,400,63
09/03/2016,10,13,2,16,400,67
09/03/2016,6,11,2,18,400,65
09/03/2016,7,9,2,18,400,65
09/03/2016,11,16,3,25,500,59
09/03/2016,9,13,4,23,600,51
09/03/2016,7,19,4,29,600,43
09/03/2016,15,32,7,41,700,37
09/03/2016,7,21,4,39,500,53
09/03/2016,11,21,5,40,500,53
09/03/2016,13,26,4,43,500,54
09/03/2016,11,26,4,41,500,56
09/03/2016,10,28,4,41,500,59
09/03/2016,10,34,4,37,500,62
09/03/2016,4,40,4,40,500,61
09/03/2016,9,61,3,41,500,61
09/03/2016,13,67,4,46,500,55
09/03/2016,14,47,5,41,600,53
09/03/2016,21,52,9,60,800,30
09/03/2016,19,51,10,65,800,24
09/03/2016,17,44,6,40,700,45
09/03/2016,10,50,3,34,500,57
09/03/2016,17,51,4,28,600,57
10/03/2016,9,38,3,28,500,58
10/03/2016,9,37,4,28,500,43
10/03/2016,11,43,25,25,400,18
10/03/2016,12,32,4,16,500,31
10/03/2016,12,30,5,22,400,33
10/03/2016,3,22,3,18,300,44
10/03/2016,8,32,6,36,700,40
10/03/2016,14,38,10,49,700,30
10/03/2016,8,31,7,46,600,33
10/03/2016,16,34,6,40,500,48
10/03/2016,11,43,4,54,400,55
10/03/2016,10,46,4,47,400,57
10/03/2016,7,65,5,47,400,57
10/03/2016,12,70,4,39,400,61
10/03/2016,12,84,3,47,400,60
10/03/2016,10,102,3,37.33333333,400,47
10/03/2016,16,204,6,27.66666667,400,43
10/03/2016,13,106,2,18,400,45
10/03/2016,19,94,2,25,400,53
10/03/2016,13,93,2,27,400,52
10/03/2016,10,110,2,19,400,61
10/03/2016,13,112,2,18,500,59
10/03/2016,20,100,2,17,600,57
10/03/2016,11,89,2,19,600,54
11/03/2016,22,80,2,26,700,41
11/03/2016,19,66,2,14,600,55
11/03/2016,14,53,2,14,500,61
11/03/2016,9,46,2,17,400,59
11/03/2016,13,41,2,24,400,53
11/03/2016,5,27,2,22,400,58
11/03/2016,3,22,2,23,400,56
11/03/2016,10,35,3,35,600,40
11/03/2016,18,36,4,34,600,43
11/03/2016,15,46,4,30,600,50
11/03/2016,7,21,4,28,400,59
11/03/2016,7,21,3,31,400,64
11/03/2016,8,17,2,35,400,66
11/03/2016,8,11,2,34,300,71
11/03/2016,14,14,3,28,400,72
11/03/2016,11,13,2,25,300,77
11/03/2016,8,14,2,25,300,79
11/03/2016,13,41,3,28,400,71
11/03/2016,21,59,4,34,500,70
11/03/2016,34,83,5,51,700,49
11/03/2016,46,88,8,62,800,31
11/03/2016,61,100,8,67,1000,22
11/03/2016,70,110,10,78,1600,9
11/03/2016,48,81,6,47,1100,27
12/03/2016,49,77,4,40,1200,31
12/03/2016,50,79,4,33,1100,25
12/03/2016,51,71,18,21,900,14
12/03/2016,48,68,2,22,900,15
12/03/2016,44,67,2,25,700,19
12/03/2016,44,71,2,46,900,15
12/03/2016,62,124,4,74,2600,3
12/03/2016,49,90,2,77,1400,2
12/03/2016,57,120,9,79,2100,4
12/03/2016,85,149,24,91,2200,3
12/03/2016,77,134,24,83,1600,11
12/03/2016,80,142,30,77,1600,22
12/03/2016,92,139,32,81,1500,27
12/03/2016,103,142,32,90,1500,28
12/03/2016,104,148,33,97,1600,26
12/03/2016,102,150,36,98,1500,33
12/03/2016,109,162,40,104,1600,32
12/03/2016,111,164,42,104,1700,33
12/03/2016,109,160,36,104,1600,27
12/03/2016,118,166,28,117,1900,9
12/03/2016,136,190,28,117,2300,6
12/03/2016,131,169,23,117,2100,4
12/03/2016,132,164,18,117,2300,3
12/03/2016,155,203,19,117,2750,3
13/03/2016,117,136,16,94,2300,8
13/03/2016,18,43,5,33,400,57
13/03/2016,10,22,3,27,300,67
13/03/2016,4,17,3,31,300,70
13/03/2016,7,30,4,43,400,42
13/03/2016,9,13,3,22,400,70
13/03/2016,11,22,4,35,400,57
13/03/2016,14,30,10,57,600,34
13/03/2016,12,36,12,53,600,47
13/03/2016,14,30,10,40,500,56
13/03/2016,16,26,8,37,500,62
13/03/2016,11,29,7,35,400,67
13/03/2016,10,27,5,32,400,71
13/03/2016,13,23,4,26,300,77
13/03/2016,9,40,4,36,300,76
13/03/2016,14,47,4,33,300,77
13/03/2016,13,43,4,33,400,76
13/03/2016,14,39,5,32,400,76
13/03/2016,13,41,5,28,500,74
13/03/2016,18,35,2,20,400,69
13/03/2016,31,60,7,53,900,34
13/03/2016,33,59,8,47,1000,31
13/03/2016,33,52,8,34,1100,42
13/03/2016,22,40,5,23,800,52
14/03/2016,24,36,3,23,800,49
14/03/2016,25,54,4,24,800,31
14/03/2016,25,36,27,18,700,17
14/03/2016,38,67,7,42,1600,2
14/03/2016,57,109,9,54,1700,2
14/03/2016,59,112,8,78,2500,2
14/03/2016,64,122,11,80,1900,3
14/03/2016,70,137,8,79,2000,3
14/03/2016,58,111,18,77,1600,3
14/03/2016,79,163,27,90,2100,4
14/03/2016,80,155,25,85,1600,12
14/03/2016,78,132,23,78,1300,26
14/03/2016,81,136,24,76,1200,35
14/03/2016,84,125,23,77,1100,44
14/03/2016,71,98,18,74,1000,54
14/03/2016,49,77,10,68,800,61
14/03/2016,46,75,8.5,56,700,77
14/03/2016,43,73,7,44,600,93
14/03/2016,41,76,7,46,600,77
14/03/2016,42,92,10,58,700,56
14/03/2016,58,111,14,94,1100,16
14/03/2016,73,120,17,90,1300,16
14/03/2016,56,93,9,52,900,41
14/03/2016,60,82,9,44,1100,44
15/03/2016,49,78,9,38,1000,46
15/03/2016,46,79,9,40,1000,40
15/03/2016,56,82,10,39,1200,38
15/03/2016,52,83,10,44,1300,33
15/03/2016,57,94,11,55,1400,19
15/03/2016,64,118,16,71,1900,9
15/03/2016,92,146,20,88,2200,3
15/03/2016,84,156,25,90,2500,3
15/03/2016,90,160,32,95,2400,3
15/03/2016,97,186,42,98,2200,3
15/03/2016,103,225,32,89,1600,12
15/03/2016,112,213.5,34,93.5,1550,14.5
15/03/2016,121,202,36,98,1500,17
15/03/2016,124,203.3333333,36.66666667,104,1533.333333,17.66666667
15/03/2016,127,204.6666667,37.33333333,110,1566.666667,18.33333333
15/03/2016,130,206,38,116,1600,19
15/03/2016,132,194,39,95,1400,41
15/03/2016,133,195,42,91,1400,45
15/03/2016,134,198,42,86,1500,45
15/03/2016,146,212,32,106,1800,22
15/03/2016,165,229,24,117,2200,6
15/03/2016,160,214,23,98,2000,15
15/03/2016,154,203,24,92,1900,17
15/03/2016,157,200,23,83,1800,20
16/03/2016,175,230,18,113,2750,3
16/03/2016,168,213,13,79,2300,4
16/03/2016,164,221,42,59,1800,2
16/03/2016,155,198,9,47,1400,3
16/03/2016,149,204,8,68,1400,2
16/03/2016,146,187,6,81,1400,3
16/03/2016,153,201,8,82,1900,4
16/03/2016,153,211,7,88,2100,2
16/03/2016,155,211,11,84,2300,3
16/03/2016,173,232,31,93,2300,7
16/03/2016,210,276.5,41,117,2750,4
16/03/2016,203,276.5,41,117,2400,11
16/03/2016,191,259,39,91,1600,44
16/03/2016,211,274,36,108,1700,49
16/03/2016,208,261,37,84,1500,93
16/03/2016,212,268,36,83,1600,109
16/03/2016,220,276.5,37,99,1700,98
16/03/2016,223,276.5,35,117,1900,76
16/03/2016,223,276.5,33,117,2100,59
16/03/2016,223,276.5,32,117,2100,57
16/03/2016,223,276.5,29,94,2000,76
16/03/2016,223,276.5,25,100,2200,61
16/03/2016,223,276.5,25,79,2000,72
16/03/2016,223,274,23,89,2100,58
17/03/2016,223,276.5,18,117,2750,7
17/03/2016,223,276,14,85,2000,34
17/03/2016,223,260,10,83,2000,29
17/03/2016,223,259,8,86,2500,24
17/03/2016,223,276.5,9,117,2750,2
17/03/2016,223,276.5,9,117,2750,2
17/03/2016,223,276.5,5,117,2700,2
17/03/2016,223,261,3,100,2500,3
17/03/2016,223,276.5,6,103,2750,3
17/03/2016,223,276.5,17,113,2750,5
17/03/2016,223,238,30,101,1900,22
17/03/2016,223,257,36,99,1900,38
17/03/2016,223,238,40,99,1800,49
17/03/2016,223,247,42,93,1800,72
17/03/2016,223,273,41,102,1700,92
17/03/2016,223,276.5,38,109,1800,110
17/03/2016,223,276.5,36,109,1900,110
17/03/2016,223,276.5,31,117,2100,82
17/03/2016,223,276.5,26,117,2100,67
17/03/2016,223,276.5,17,117,2400,35
17/03/2016,223,276.5,15,117,2500,42
17/03/2016,223,276.5,15,106,2200,54
17/03/2016,223,276.5,12,117,2700,25
17/03/2016,223,276.5,8,113,2400,25
18/03/2016,223,276.5,9,89,2100,41
18/03/2016,223,273,8,80,1900,23
18/03/2016,223,268,31,72,1500,2
18/03/2016,223,254,6,32,1200,41
18/03/2016,223,259,6,87,1500,2
18/03/2016,223,257,4,95,2100,12
18/03/2016,223,275,7,117,2750,2
18/03/2016,223,274,8,116,2600,3
18/03/2016,223,259,24,97,1900,30
18/03/2016,162,203,32,70,1700,43
18/03/2016,88,131,22,45,1000,56
18/03/2016,55,107,13,36,700,69
18/03/2016,45,77,10,32,600,78
18/03/2016,41,53,8,32,600,83
18/03/2016,46,55,8,29,600,90
18/03/2016,57,102,7,27,600,110
18/03/2016,49,79,4,25,500,112
18/03/2016,35,55,2,24,500,105
18/03/2016,27,43,2,29,400,89
18/03/2016,27,42,3,35,400,68
18/03/2016,18,26,3,31,500,63
18/03/2016,28,47,7,40,600,49
18/03/2016,39,60,5,60,900,25
18/03/2016,28,40,4,54,800,25
19/03/2016,30,36,5,48,1000,28
19/03/2016,21,34,4,45,800,25
19/03/2016,22,26,4,45,900,23
19/03/2016,23,32,5,58,1300,13
19/03/2016,22,23,4,54,800,19
19/03/2016,12,17,4,34,600,37
19/03/2016,22,38,5,46,900,25
19/03/2016,52,103,9,78,1600,3
19/03/2016,44,99,12,78,1600,3
19/03/2016,50,146,16,84,1400,9
19/03/2016,43,142,14,55,900,44
19/03/2016,47,138,19,53,1000,53
19/03/2016,52,140,21,57,1200,54
19/03/2016,45,129,15,50,900,61
19/03/2016,34,123,12,45,800,67
19/03/2016,43,126,11,43,800,73
19/03/2016,39,119,10,39,700,75
19/03/2016,42,115,9,36,700,74
19/03/2016,38,121,8,43,700,67
19/03/2016,40,134,8,53,700,54
19/03/2016,56,142,9,76,1000,21
19/03/2016,64,153,10,73,1000,22
19/03/2016,53,145,10,59,800,35
19/03/2016,52,127,8,56,700,32
20/03/2016,40,98,7,47,700,36
20/03/2016,43,90,6,39,800,25
20/03/2016,43,96,29,27,700,13
20/03/2016,48,98,4,25,700,14
20/03/2016,45,103,4,30,600,14
20/03/2016,42,98,3,46,600,13
